Id,H[mm],Theta
30352415000031012,500,0.439
30352415000031012,1000,0.416
30352415000031012,2000,0.394
30352415000031012,4000,0.372
30352415000031012,10000,0.345
30352415000031012,150000,0.221
31171228000051011,0,0.463
31171228000051011,500,0.375
31171228000051011,1000,0.358
31171228000051011,2000,0.338
31171228000051011,4000,0.32
31171228000051011,10000,0.291
31171228000051011,150000,0.187
31171228000051012,0,0.388
31171228000051012,500,0.323
31171228000051012,1000,0.307
31171228000051012,2000,0.29
31171228000051012,4000,0.274
31171228000051012,10000,0.25
31171228000051012,150000,0.185
31171228000051013,0,0.365
31171228000051013,500,0.288
31171228000051013,1000,0.261
31171228000051013,2000,0.234
31171228000051013,4000,0.217
31171228000051013,10000,0.194
31171228000051013,150000,0.136
31171228000061011,0,0.465
31171228000061011,500,0.38
31171228000061011,1000,0.365
31171228000061011,2000,0.347
31171228000061011,4000,0.331
31171228000061011,10000,0.305
31171228000061011,150000,0.204
31171228000061012,0,0.399
31171228000061012,500,0.321
31171228000061012,1000,0.302
31171228000061012,2000,0.281
31171228000061012,4000,0.263
31171228000061012,10000,0.238
31171228000061012,150000,0.169
31171228000061013,0,0.367
31171228000061013,500,0.316
31171228000061013,1000,0.301
31171228000061013,2000,0.284
31171228000061013,4000,0.27
31171228000061013,10000,0.249
31171228000061013,150000,0.188
31263121000101011,0,0.525
31263121000101011,500,0.438
31263121000101011,1000,0.39
31263121000101011,2000,0.347
31263121000101011,4000,0.311
31263121000101011,10000,0.273
31263121000101011,150000,0.106
31263121000101012,0,0.342
31263121000101012,500,0.238
31263121000101012,1000,0.189
31263121000101012,2000,0.158
31263121000101012,4000,0.136
31263121000101012,10000,0.114
31263121000101012,150000,0.056
31341228000011011,0,0.5
31341228000011011,500,0.409
31341228000011011,1000,0.38
31341228000011011,2000,0.349
31341228000011011,4000,0.316
31341228000011011,10000,0.281
31341228000011011,150000,0.147
31341228000011012,0,0.462
31341228000011012,500,0.371
31341228000011012,1000,0.341
31341228000011012,2000,0.31
31341228000011012,4000,0.278
31341228000011012,10000,0.241
31341228000011012,150000,0.126
31341228000011013,0,0.441
31341228000011013,500,0.249
31341228000011013,1000,0.155
31341228000011013,2000,0.116
31341228000011013,4000,0.093
31341228000011013,10000,0.072
31341228000011013,150000,0.034
32152830150021011,0,0.557
32152830150021011,500,0.502
32152830150021011,1000,0.471
32152830150021011,2000,0.437
32152830150021011,4000,0.405
32152830150021011,10000,0.368
32152830150021011,150000,0.125
32152830150021012,0,0.105
32152830150021012,1000,0.1
32152830150021012,10000,0.1
32152830150021012,150000,0.1
32152830150021013,0,0.491
32152830150021013,500,0.443
32152830150021013,1000,0.412
32152830150021013,2000,0.375
32152830150021013,4000,0.346
32152830150021013,10000,0.313
32152830150021013,150000,0.152
32152830150021014,0,0.466
32152830150021014,500,0.435
32152830150021014,1000,0.408
32152830150021014,2000,0.372
32152830150021014,4000,0.343
32152830150021014,10000,0.312
32152830150021014,150000,0.158
33111524230011011,0,0.461
33111524230011011,500,0.384
33111524230011011,1000,0.354
33111524230011011,2000,0.331
33111524230011011,4000,0.305
33111524230011011,10000,0.274
33111524230011011,150000,0.119
33111524230011012,0,0.415
33111524230011012,500,0.333
33111524230011012,1000,0.3
33111524230011012,2000,0.277
33111524230011012,4000,0.249
33111524230011012,10000,0.219
33111524230011012,150000,0.123
33111524230011013,0,0.359
33111524230011013,500,0.316
33111524230011013,1000,0.284
33111524230011013,2000,0.259
33111524230011013,4000,0.233
33111524230011013,10000,0.205
33111524230011013,150000,0.116
33111524000081011,0,0.416
33111524000081011,500,0.35
33111524000081011,1000,0.299
33111524000081011,2000,0.262
33111524000081011,4000,0.234
33111524000081011,10000,0.202
33111524000081011,150000,0.093
33111524000081012,0,0.377
33111524000081012,500,0.265
33111524000081012,1000,0.199
33111524000081012,2000,0.159
33111524000081012,4000,0.131
33111524000081012,10000,0.104
33111524000081012,150000,0.051
33111524000081013,0,0.356
33111524000081013,500,0.274
33111524000081013,1000,0.239
33111524000081013,2000,0.202
33111524000081013,4000,0.172
33111524000081013,10000,0.137
33111524000081013,150000,0.1
33111524000081031,0,0.447
33111524000081031,500,0.287
33111524000081031,1000,0.246
33111524000081031,2000,0.224
33111524000081031,4000,0.208
33111524000081031,10000,0.189
33111524000081031,150000,0.106
33111524000081032,0,0.44
33111524000081032,500,0.222
33111524000081032,1000,0.158
33111524000081032,2000,0.13
33111524000081032,4000,0.114
33111524000081032,10000,0.097
33111524000081032,150000,0.053
33111524000081033,0,0.382
33111524000081033,500,0.269
33111524000081033,1000,0.231
33111524000081033,2000,0.213
33111524000081033,4000,0.199
33111524000081033,10000,0.181
33111524000081033,150000,0.106
33111524000081041,0,0.436
33111524000081041,500,0.384
33111524000081041,1000,0.343
33111524000081041,2000,0.315
33111524000081041,4000,0.289
33111524000081041,10000,0.259
33111524000081041,150000,0.107
33111524000081042,0,0.375
33111524000081042,500,0.276
33111524000081042,1000,0.222
33111524000081042,2000,0.19
33111524000081042,4000,0.164
33111524000081042,10000,0.138
33111524000081042,150000,0.059
33111524000081043,0,0.374
33111524000081043,500,0.336
33111524000081043,1000,0.308
33111524000081043,2000,0.283
33111524000081043,4000,0.256
33111524000081043,10000,0.225
33111524000081043,150000,0.116
33111524000081051,0,0.457
33111524000081051,500,0.302
33111524000081051,1000,0.256
33111524000081051,2000,0.228
33111524000081051,4000,0.208
33111524000081051,10000,0.186
33111524000081051,150000,0.098
33111524000081052,0,0.447
33111524000081052,500,0.233
33111524000081052,1000,0.164
33111524000081052,2000,0.133
33111524000081052,4000,0.114
33111524000081052,10000,0.096
33111524000081052,150000,0.05
33111524000081053,0,0.397
33111524000081053,500,0.291
33111524000081053,1000,0.245
33111524000081053,2000,0.218
33111524000081053,4000,0.199
33111524000081053,10000,0.175
33111524000081053,150000,0.093
33111929180021011,0,0.472
33111929180021011,500,0.378
33111929180021011,1000,0.356
33111929180021011,2000,0.329
33111929180021011,4000,0.304
33111929180021011,10000,0.271
33111929180021011,150000,0.191
33111929180021012,0,0.407
33111929180021012,500,0.333
33111929180021012,1000,0.315
33111929180021012,2000,0.294
33111929180021012,4000,0.273
33111929180021012,10000,0.244
33111929180021012,150000,0.186
33111929180031011,0,0.492
33111929180031011,500,0.393
33111929180031011,1000,0.367
33111929180031011,2000,0.334
33111929180031011,4000,0.309
33111929180031011,10000,0.274
33111929180031011,150000,0.185
33111911000021011,0,0.618
33111911000021011,500,0.548
33111911000021011,1000,0.521
33111911000021011,2000,0.496
33111911000021011,4000,0.476
33111911000021011,10000,0.459
33111911000021011,150000,0.308
33111911000021012,0,0.517
33111911000021012,500,0.511
33111911000021012,1000,0.5
33111911000021012,2000,0.487
33111911000021012,4000,0.472
33111911000021012,10000,0.46
33111911000021012,150000,0.344
33111911310031011,0,0.494
33111911310031011,500,0.385
33111911310031011,1000,0.349
33111911310031011,2000,0.324
33111911310031011,4000,0.301
33111911310031011,10000,0.275
33111911310031011,150000,0.14
33111911310031012,0,0.435
33111911310031012,500,0.25
33111911310031012,1000,0.188
33111911310031012,2000,0.147
33111911310031012,4000,0.122
33111911310031012,10000,0.097
33111911310031012,150000,0.033
33111911310031013,0,0.338
33111911310031013,500,0.237
33111911310031013,1000,0.188
33111911310031013,2000,0.158
33111911310031013,4000,0.137
33111911310031013,10000,0.115
33111911310031013,150000,0.056
33111918250012011,0,0.572
33111918250012011,500,0.508
33111918250012011,1000,0.478
33111918250012011,2000,0.451
33111918250012011,4000,0.425
33111918250012011,10000,0.393
33111918250012011,150000,0.149
33111918250012012,0,0.575
33111918250012012,500,0.503
33111918250012012,1000,0.476
33111918250012012,2000,0.45
33111918250012012,4000,0.426
33111918250012012,10000,0.395
33111918250012012,150000,0.187
33111918250012013,0,0.471
33111918250012013,500,0.438
33111918250012013,1000,0.416
33111918250012013,2000,0.384
33111918250012013,4000,0.357
33111918250012013,10000,0.326
33111918250012013,150000,0.24
33111918250012014,0,0.502
33111918250012014,500,0.466
33111918250012014,1000,0.442
33111918250012014,2000,0.416
33111918250012014,4000,0.391
33111918250012014,10000,0.363
33111918250012014,150000,0.212
33111921000021011,0,0.489
33111921000021011,500,0.397
33111921000021011,1000,0.372
33111921000021011,2000,0.342
33111921000021011,4000,0.309
33111921000021011,10000,0.268
33111921000021011,150000,0.153
33111921000021012,0,0.397
33111921000021012,500,0.338
33111921000021012,1000,0.322
33111921000021012,2000,0.304
33111921000021012,4000,0.28
33111921000021012,10000,0.246
33111921000021012,150000,0.172
33111921000021013,0,0.36
33111921000021013,500,0.308
33111921000021013,1000,0.292
33111921000021013,2000,0.273
33111921000021013,4000,0.248
33111921000021013,10000,0.213
33111921000021013,150000,0.131
33111921150032011,0,0.469
33111921150032011,500,0.304
33111921150032011,1000,0.245
33111921150032011,2000,0.207
33111921150032011,4000,0.183
33111921150032011,10000,0.159
33111921150032011,150000,0.077
33111921150032012,0,0.457
33111921150032012,500,0.296
33111921150032012,1000,0.226
33111921150032012,2000,0.182
33111921150032012,4000,0.156
33111921150032012,10000,0.131
33111921150032012,150000,0.069
33111921150032013,0,0.348
33111921150032013,500,0.215
33111921150032013,1000,0.183
33111921150032013,2000,0.174
33111921150032013,4000,0.166
33111921150032013,10000,0.158
33111921150032013,150000,0.109
33111921150032014,0,0.383
33111921150032014,500,0.227
33111921150032014,1000,0.185
33111921150032014,2000,0.174
33111921150032014,4000,0.166
33111921150032014,10000,0.155
33111921150032014,150000,0.104
33111921190161011,0,0.522
33111921190161011,500,0.431
33111921190161011,1000,0.41
33111921190161011,2000,0.39
33111921190161011,4000,0.368
33111921190161011,10000,0.339
33111921190161011,150000,0.2
33111921190161012,0,0.465
33111921190161012,500,0.39
33111921190161012,1000,0.371
33111921190161012,2000,0.353
33111921190161012,4000,0.333
33111921190161012,10000,0.307
33111921190161012,150000,0.208
33111921190161013,0,0.442
33111921190161013,500,0.405
33111921190161013,1000,0.394
33111921190161013,2000,0.381
33111921190161013,4000,0.363
33111921190161013,10000,0.341
33111921190161013,150000,0.23
33111921190201011,0,0.535
33111921190201011,500,0.45
33111921190201011,1000,0.431
33111921190201011,2000,0.412
33111921190201011,4000,0.391
33111921190201011,10000,0.365
33111921190201011,150000,0.222
33111921190201012,0,0.485
33111921190201012,500,0.423
33111921190201012,1000,0.409
33111921190201012,2000,0.395
33111921190201012,4000,0.379
33111921190201012,10000,0.356
33111921190201012,150000,0.241
33111921190201013,0,0.464
33111921190201013,500,0.409
33111921190201013,1000,0.396
33111921190201013,2000,0.384
33111921190201013,4000,0.367
33111921190201013,10000,0.346
33111921190201013,150000,0.256
33111921190201014,0,0.432
33111921190201014,500,0.423
33111921190201014,1000,0.415
33111921190201014,2000,0.406
33111921190201014,4000,0.392
33111921190201014,10000,0.375
33111921190201014,150000,0.266
33111921190291011,0,0.495
33111921190291011,500,0.428
33111921190291011,1000,0.405
33111921190291011,2000,0.381
33111921190291011,4000,0.36
33111921190291011,10000,0.33
33111921190291011,150000,0.189
33111921190291012,0,0.464
33111921190291012,500,0.388
33111921190291012,1000,0.369
33111921190291012,2000,0.35
33111921190291012,4000,0.332
33111921190291012,10000,0.305
33111921190291012,150000,0.2
33111921190291013,0,0.436
33111921190291013,500,0.372
33111921190291013,1000,0.356
33111921190291013,2000,0.341
33111921190291013,4000,0.324
33111921190291013,10000,0.3
33111921190291013,150000,0.224
33111921190291014,0,0.408
33111921190291014,500,0.326
33111921190291014,1000,0.3
33111921190291014,2000,0.286
33111921190291014,4000,0.274
33111921190291014,10000,0.262
33111921190291014,150000,0.209
33111921190301011,0,0.543
33111921190301011,500,0.464
33111921190301011,1000,0.445
33111921190301011,2000,0.426
33111921190301011,4000,0.406
33111921190301011,10000,0.38
33111921190301011,150000,0.228
33111921190301012,0,0.517
33111921190301012,500,0.436
33111921190301012,1000,0.42
33111921190301012,2000,0.404
33111921190301012,4000,0.386
33111921190301012,10000,0.363
33111921190301012,150000,0.239
33111921190301013,0,0.481
33111921190301013,500,0.41
33111921190301013,1000,0.394
33111921190301013,2000,0.379
33111921190301013,4000,0.361
33111921190301013,10000,0.339
33111921190301013,150000,0.241
33111921190301014,0,0.442
33111921190301014,500,0.431
33111921190301014,1000,0.422
33111921190301014,2000,0.413
33111921190301014,4000,0.4
33111921190301014,10000,0.384
33111921190301014,150000,0.274
33111921190311011,0,0.543
33111921190311011,500,0.464
33111921190311011,1000,0.445
33111921190311011,2000,0.426
33111921190311011,4000,0.406
33111921190311011,10000,0.38
33111921190311011,150000,0.228
33111921190311012,0,0.517
33111921190311012,500,0.436
33111921190311012,1000,0.42
33111921190311012,2000,0.404
33111921190311012,4000,0.386
33111921190311012,10000,0.363
33111921190311012,150000,0.239
33111921190311013,0,0.483
33111921190311013,500,0.411
33111921190311013,1000,0.394
33111921190311013,2000,0.379
33111921190311013,4000,0.361
33111921190311013,10000,0.339
33111921190311013,150000,0.241
33111921190311014,0,0.448
33111921190311014,500,0.431
33111921190311014,1000,0.422
33111921190311014,2000,0.412
33111921190311014,4000,0.399
33111921190311014,10000,0.38
33111921190311014,150000,0.268
33111921190311015,0,0.378
33111921190311015,500,0.312
33111921190311015,1000,0.288
33111921190311015,2000,0.264
33111921190311015,4000,0.242
33111921190311015,10000,0.215
33111921190311015,150000,0.144
33111921190321011,0,0.529
33111921190321011,500,0.445
33111921190321011,1000,0.426
33111921190321011,2000,0.407
33111921190321011,4000,0.388
33111921190321011,10000,0.362
33111921190321011,150000,0.227
33111921190321012,0,0.503
33111921190321012,500,0.423
33111921190321012,1000,0.407
33111921190321012,2000,0.391
33111921190321012,4000,0.374
33111921190321012,10000,0.351
33111921190321012,150000,0.237
33111921190321013,0,0.467
33111921190321013,500,0.4
33111921190321013,1000,0.384
33111921190321013,2000,0.368
33111921190321013,4000,0.351
33111921190321013,10000,0.329
33111921190321013,150000,0.24
33111921190321014,0,0.445
33111921190321014,500,0.419
33111921190321014,1000,0.409
33111921190321014,2000,0.399
33111921190321014,4000,0.385
33111921190321014,10000,0.366
33111921190321014,150000,0.266
33111921190331021,0,0.523
33111921190331021,500,0.44
33111921190331021,1000,0.418
33111921190331021,2000,0.397
33111921190331021,4000,0.377
33111921190331021,10000,0.35
33111921190331021,150000,0.214
33111921190331022,0,0.501
33111921190331022,500,0.413
33111921190331022,1000,0.395
33111921190331022,2000,0.377
33111921190331022,4000,0.36
33111921190331022,10000,0.335
33111921190331022,150000,0.224
33111921190331023,0,0.464
33111921190331023,500,0.388
33111921190331023,1000,0.37
33111921190331023,2000,0.353
33111921190331023,4000,0.336
33111921190331023,10000,0.312
33111921190331023,150000,0.226
33111921190331024,0,0.433
33111921190331024,500,0.404
33111921190331024,1000,0.393
33111921190331024,2000,0.382
33111921190331024,4000,0.368
33111921190331024,10000,0.348
33111921190331024,150000,0.254
33111921190341011,0,0.529
33111921190341011,500,0.443
33111921190341011,1000,0.423
33111921190341011,2000,0.403
33111921190341011,4000,0.383
33111921190341011,10000,0.356
